date,code,quant,value
2006-06-27,EUR,1,150.34
2006-06-27,GBP,1,218.02
2006-06-27,JPY,10,10.29
2006-06-27,KGS,1,2.98
2006-06-27,NOK,1,18.96
2006-06-27,RUB,1,4.42
2006-06-27,TRY,1,70.42
2006-06-27,USD,1,119.71
2006-06-27,UZS,1,0.1
2006-06-27,ZAR,1,16.11
2006-06-28,AUD,1,87.77
2006-06-28,BYN,1,0.06
2006-06-28,CAD,1,106.8
2006-06-28,CHF,1,96.18
2006-06-28,CNY,1,14.95
2006-06-28,EUR,1,150.59
2006-06-28,GBP,1,218.03
2006-06-28,JPY,10,10.3
2006-06-28,KGS,1,2.98
2006-06-28,NOK,1,19.01
2006-06-28,RUB,1,4.43
2006-06-28,TRY,1,72.74
2006-06-28,USD,1,119.62
2006-06-28,UZS,1,0.1
2006-06-28,ZAR,1,16.5
2006-06-29,AUD,1,87.0
2006-06-29,BYN,1,0.06
2006-06-29,CAD,1,106.12
2006-06-29,CHF,1,95.83
2006-06-29,CNY,1,14.91
2006-06-29,EUR,1,149.85
2006-06-29,GBP,1,216.82
2006-06-29,JPY,10,10.24
2006-06-29,KGS,1,2.97
2006-06-29,NOK,1,18.93
2006-06-29,RUB,1,4.41
2006-06-29,TRY,1,73.86
2006-06-29,USD,1,119.21
2006-06-29,UZS,1,0.1
2006-06-29,ZAR,1,16.32
2006-06-30,AUD,1,86.54
2006-06-30,BYN,1,0.06
2006-06-30,CAD,1,105.77
2006-06-30,CHF,1,95.14
2006-06-30,CNY,1,14.84
2006-06-30,EUR,1,148.81
2006-06-30,GBP,1,215.41
2006-06-30,JPY,10,10.2
2006-06-30,KGS,1,2.96
2006-06-30,NOK,1,18.92
2006-06-30,RUB,1,4.38
2006-06-30,TRY,1,73.58
2006-06-30,USD,1,118.69
2006-06-30,UZS,1,0.1
2006-06-30,ZAR,1,16.36
2006-07-01,AUD,1,87.92
2006-07-01,BYN,1,0.06
2006-07-01,CAD,1,106.66
2006-07-01,CHF,1,96.06
2006-07-01,CNY,1,14.82
2006-07-01,EUR,1,150.49
2006-07-01,GBP,1,217.06
2006-07-01,JPY,10,10.32
2006-07-01,KGS,1,2.95
2006-07-01,NOK,1,19.01
2006-07-01,RUB,1,4.4
2006-07-01,TRY,1,75.61
2006-07-01,USD,1,118.41
2006-07-01,UZS,1,0.1
2006-07-01,ZAR,1,16.68
2006-07-02,AUD,1,87.92
2006-07-02,BYN,1,0.06
2006-07-02,CAD,1,106.66
2006-07-02,CHF,1,96.06
2006-07-02,CNY,1,14.82
2006-07-02,EUR,1,150.49
2006-07-02,GBP,1,217.06
2006-07-02,JPY,10,10.32
2006-07-02,KGS,1,2.95
2006-07-02,NOK,1,19.01
2006-07-02,RUB,1,4.4
2006-07-02,TRY,1,75.61
2006-07-02,USD,1,118.41
2006-07-02,UZS,1,0.1
2006-07-02,ZAR,1,16.68
2006-07-03,AUD,1,87.92
2006-07-03,BYN,1,0.06
2006-07-03,CAD,1,106.66
2006-07-03,CHF,1,96.06
2006-07-03,CNY,1,14.82
2006-07-03,EUR,1,150.49
2006-07-03,GBP,1,217.06
2006-07-03,JPY,10,10.32
2006-07-03,KGS,1,2.95
2006-07-03,NOK,1,19.01
2006-07-03,RUB,1,4.4
2006-07-03,TRY,1,75.61
2006-07-03,USD,1,118.41
2006-07-03,UZS,1,0.1
2006-07-03,ZAR,1,16.68
2006-07-04,AUD,1,88.07
2006-07-04,BYN,1,0.06
2006-07-04,CAD,1,106.39
2006-07-04,CHF,1,96.54
2006-07-04,CNY,1,14.81
2006-07-04,EUR,1,151.16
2006-07-04,GBP,1,218.39
2006-07-04,JPY,10,10.32
2006-07-04,KGS,1,2.95
2006-07-04,NOK,1,19.01
2006-07-04,RUB,1,4.4
2006-07-04,TRY,1,75.27
2006-07-04,USD,1,118.36
2006-07-04,UZS,1,0.1
2006-07-04,ZAR,1,16.74
2006-07-05,AUD,1,88.14
2006-07-05,BYN,1,0.06
2006-07-05,CAD,1,106.52
2006-07-05,CHF,1,96.71
2006-07-05,CNY,1,14.79
2006-07-05,EUR,1,151.66
2006-07-05,GBP,1,218.51
2006-07-05,JPY,10,10.34
2006-07-05,KGS,1,2.95
2006-07-05,NOK,1,19.01
2006-07-05,RUB,1,4.41
2006-07-05,TRY,1,77.01
2006-07-05,USD,1,118.33
2006-07-05,UZS,1,0.1
2006-07-05,ZAR,1,16.93
2006-07-06,AUD,1,87.98
2006-07-06,BYN,1,0.06
2006-07-06,CAD,1,106.77
2006-07-06,CHF,1,96.29
2006-07-06,CNY,1,14.79
2006-07-06,EUR,1,150.89
2006-07-06,GBP,1,217.86
2006-07-06,JPY,10,10.27
2006-07-06,KGS,1,2.94
2006-07-06,NOK,1,18.97
2006-07-06,RUB,1,4.4
2006-07-06,TRY,1,75.07
2006-07-06,USD,1,118.24
2006-07-06,UZS,1,0.1
2006-07-06,ZAR,1,16.55
2006-07-07,AUD,1,87.82
2006-07-07,BYN,1,0.06
2006-07-07,CAD,1,106.36
2006-07-07,CHF,1,96.18
2006-07-07,CNY,1,14.83
2006-07-07,EUR,1,150.8
2006-07-07,GBP,1,217.24
2006-07-07,JPY,10,10.24
2006-07-07,KGS,1,2.96
2006-07-07,NOK,1,19.0
2006-07-07,RUB,1,4.4
2006-07-07,TRY,1,74.17
2006-07-07,USD,1,118.45
2006-07-07,UZS,1,0.1
2006-07-07,ZAR,1,16.37
2006-07-08,AUD,1,88.56
2006-07-08,BYN,1,0.06
2006-07-08,CAD,1,106.59
2006-07-08,CHF,1,96.44
2006-07-08,CNY,1,14.83
2006-07-08,EUR,1,151.35
2006-07-08,GBP,1,217.8
2006-07-08,JPY,10,10.32
2006-07-08,KGS,1,2.97
2006-07-08,NOK,1,19.04
2006-07-08,RUB,1,4.41
2006-07-08,TRY,1,76.13
2006-07-08,USD,1,118.49
2006-07-08,UZS,1,0.1
2006-07-08,ZAR,1,16.55
2006-07-09,AUD,1,88.56
2006-07-09,BYN,1,0.06
2006-07-09,CAD,1,106.59
2006-07-09,CHF,1,96.44
2006-07-09,CNY,1,14.83
2006-07-09,EUR,1,151.35
2006-07-09,GBP,1,217.8
2006-07-09,JPY,10,10.32
2006-07-09,KGS,1,2.97
2006-07-09,NOK,1,19.04
2006-07-09,RUB,1,4.41
2006-07-09,TRY,1,76.13
2006-07-09,USD,1,118.49
2006-07-09,UZS,1,0.1
2006-07-09,ZAR,1,16.55
2006-07-10,AUD,1,88.56
2006-07-10,BYN,1,0.06
2006-07-10,CAD,1,106.59
2006-07-10,CHF,1,96.44
2006-07-10,CNY,1,14.83
2006-07-10,EUR,1,151.35
2006-07-10,GBP,1,217.8
2006-07-10,JPY,10,10.32
2006-07-10,KGS,1,2.97
2006-07-10,NOK,1,19.04
2006-07-10,RUB,1,4.41
2006-07-10,TRY,1,76.13
2006-07-10,USD,1,118.49
2006-07-10,UZS,1,0.1
2006-07-10,ZAR,1,16.55
2006-07-11,AUD,1,88.76
2006-07-11,BYN,1,0.06
2006-07-11,CAD,1,105.58
2006-07-11,CHF,1,96.67
2006-07-11,CNY,1,14.8
2006-07-11,EUR,1,151.4
2006-07-11,GBP,1,218.64
2006-07-11,JPY,10,10.41
2006-07-11,KGS,1,2.96
2006-07-11,NOK,1,19.02
2006-07-11,RUB,1,4.41
2006-07-11,TRY,1,76.07
2006-07-11,USD,1,118.25
2006-07-11,UZS,1,0.1
2006-07-11,ZAR,1,16.72
2006-07-12,AUD,1,88.73
2006-07-12,BYN,1,0.06
2006-07-12,CAD,1,105.11
2006-07-12,CHF,1,96.33
2006-07-12,CNY,1,14.8
2006-07-12,EUR,1,150.77
2006-07-12,GBP,1,217.76
2006-07-12,JPY,10,10.35
2006-07-12,KGS,1,2.97
2006-07-12,NOK,1,18.86
2006-07-12,RUB,1,4.4
2006-07-12,TRY,1,76.59
2006-07-12,USD,1,118.26
2006-07-12,UZS,1,0.1
2006-07-12,ZAR,1,16.62
2006-07-13,AUD,1,89.31
2006-07-13,BYN,1,0.06
2006-07-13,CAD,1,104.19
2006-07-13,CHF,1,96.24
2006-07-13,CNY,1,14.8
2006-07-13,EUR,1,150.76
2006-07-13,GBP,1,218.11
2006-07-13,JPY,10,10.31
2006-07-13,KGS,1,2.97
2006-07-13,NOK,1,18.95
2006-07-13,RUB,1,4.4
2006-07-13,TRY,1,76.77
2006-07-13,USD,1,118.26
2006-07-13,UZS,1,0.1
2006-07-13,ZAR,1,16.71
2006-07-14,AUD,1,89.42
2006-07-14,BYN,1,0.06
2006-07-14,CAD,1,104.78
2006-07-14,CHF,1,96.37
2006-07-14,CNY,1,14.82
2006-07-14,EUR,1,150.61
2006-07-14,GBP,1,218.01
2006-07-14,JPY,10,10.29
2006-07-14,KGS,1,2.97
2006-07-14,NOK,1,19.0
2006-07-14,RUB,1,4.4
2006-07-14,TRY,1,74.71
2006-07-14,USD,1,118.42
2006-07-14,UZS,1,0.1
2006-07-14,ZAR,1,16.46
2006-07-15,AUD,1,89.08
2006-07-15,BYN,1,0.06
2006-07-15,CAD,1,104.7
2006-07-15,CHF,1,96.11
2006-07-15,CNY,1,14.81
2006-07-15,EUR,1,150.07
2006-07-15,GBP,1,217.78
2006-07-15,JPY,10,10.23
2006-07-15,KGS,1,2.97
2006-07-15,NOK,1,18.98
2006-07-15,RUB,1,4.39
2006-07-15,TRY,1,74.69
2006-07-15,USD,1,118.38
2006-07-15,UZS,1,0.1
2006-07-15,ZAR,1,16.47
2006-07-16,AUD,1,89.08
2006-07-16,BYN,1,0.06
2006-07-16,CAD,1,104.7
2006-07-16,CHF,1,96.11
2006-07-16,CNY,1,14.81
2006-07-16,EUR,1,150.07
2006-07-16,GBP,1,217.78
2006-07-16,JPY,10,10.23
2006-07-16,KGS,1,2.97
2006-07-16,NOK,1,18.98
2006-07-16,RUB,1,4.39
2006-07-16,TRY,1,74.69
2006-07-16,USD,1,118.38
2006-07-16,UZS,1,0.1
2006-07-16,ZAR,1,16.47
2006-07-17,AUD,1,89.08
2006-07-17,BYN,1,0.06
2006-07-17,CAD,1,104.7
2006-07-17,CHF,1,96.11
2006-07-17,CNY,1,14.81
2006-07-17,EUR,1,150.07
2006-07-17,GBP,1,217.78
2006-07-17,JPY,10,10.23
2006-07-17,KGS,1,2.97
2006-07-17,NOK,1,18.98
2006-07-17,RUB,1,4.39
2006-07-17,TRY,1,74.69
2006-07-17,USD,1,118.38
2006-07-17,UZS,1,0.1
2006-07-17,ZAR,1,16.47
2006-07-18,AUD,1,88.7
2006-07-18,BYN,1,0.06
2006-07-18,CAD,1,104.51
2006-07-18,CHF,1,95.13
2006-07-18,CNY,1,14.79
2006-07-18,EUR,1,148.55
2006-07-18,GBP,1,215.72
2006-07-18,JPY,10,10.12
2006-07-18,KGS,1,2.97
2006-07-18,NOK,1,18.83
2006-07-18,RUB,1,4.38
2006-07-18,TRY,1,74.37
2006-07-18,USD,1,118.25
2006-07-18,UZS,1,0.1
2006-07-18,ZAR,1,16.3
2006-07-19,AUD,1,88.51
2006-07-19,BYN,1,0.06
2006-07-19,CAD,1,103.81
2006-07-19,CHF,1,94.44
2006-07-19,CNY,1,14.75
2006-07-19,EUR,1,147.58
2006-07-19,GBP,1,215.19
2006-07-19,JPY,10,10.08
2006-07-19,KGS,1,2.96
2006-07-19,NOK,1,18.61
2006-07-19,RUB,1,4.36
2006-07-19,TRY,1,74.47
2006-07-19,USD,1,117.93
2006-07-19,UZS,1,0.1
2006-07-19,ZAR,1,16.39
2006-07-20,AUD,1,87.83
2006-07-20,BYN,1,0.05
2006-07-20,CAD,1,103.61
2006-07-20,CHF,1,93.81
2006-07-20,CNY,1,14.71
2006-07-20,EUR,1,147.14
2006-07-20,GBP,1,215.2
2006-07-20,JPY,10,10.02
2006-07-20,KGS,1,2.96
2006-07-20,NOK,1,18.49
2006-07-20,RUB,1,4.35
2006-07-20,TRY,1,74.82
2006-07-20,USD,1,117.73
2006-07-20,UZS,1,0.1
2006-07-20,ZAR,1,16.41
2006-07-21,AUD,1,87.94
2006-07-21,BYN,1,0.05
2006-07-21,CAD,1,103.49
2006-07-21,CHF,1,94.14
2006-07-21,CNY,1,14.68
2006-07-21,EUR,1,147.86
2006-07-21,GBP,1,216.62
2006-07-21,JPY,10,10.04
2006-07-21,KGS,1,2.95
2006-07-21,NOK,1,18.61
2006-07-21,RUB,1,4.35
2006-07-21,TRY,1,75.72
2006-07-21,USD,1,117.29
2006-07-21,UZS,1,0.1
2006-07-21,ZAR,1,16.64
2006-07-22,AUD,1,88.18
2006-07-22,BYN,1,0.05
2006-07-22,CAD,1,104.0
2006-07-22,CHF,1,94.65
2006-07-22,CNY,1,14.69
2006-07-22,EUR,1,148.54
2006-07-22,GBP,1,217.38
2006-07-22,JPY,10,10.11
2006-07-22,KGS,1,2.94
2006-07-22,NOK,1,18.74
2006-07-22,RUB,1,4.36
2006-07-22,TRY,1,75.82
2006-07-22,USD,1,117.25
2006-07-22,UZS,1,0.1
2006-07-22,ZAR,1,16.82
2006-07-23,AUD,1,88.18
2006-07-23,BYN,1,0.05
2006-07-23,CAD,1,104.0
2006-07-23,CHF,1,94.65
2006-07-23,CNY,1,14.69
2006-07-23,EUR,1,148.54
2006-07-23,GBP,1,217.38
2006-07-23,JPY,10,10.11
2006-07-23,KGS,1,2.94
2006-07-23,NOK,1,18.74
2006-07-23,RUB,1,4.36
2006-07-23,TRY,1,75.82
2006-07-23,USD,1,117.25
2006-07-23,UZS,1,0.1
2006-07-23,ZAR,1,16.82
2006-07-24,AUD,1,88.18
2006-07-24,BYN,1,0.05
2006-07-24,CAD,1,104.0
2006-07-24,CHF,1,94.65
2006-07-24,CNY,1,14.69
2006-07-24,EUR,1,148.54
2006-07-24,GBP,1,217.38
2006-07-24,JPY,10,10.11
2006-07-24,KGS,1,2.94
2006-07-24,NOK,1,18.74
2006-07-24,RUB,1,4.36
2006-07-24,TRY,1,75.82
2006-07-24,USD,1,117.25
2006-07-24,UZS,1,0.1
2006-07-24,ZAR,1,16.82
2006-07-25,AUD,1,88.25
2006-07-25,BYN,1,0.05
2006-07-25,CAD,1,102.91
2006-07-25,CHF,1,94.23
2006-07-25,CNY,1,14.72
2006-07-25,EUR,1,148.33
2006-07-25,GBP,1,217.56
2006-07-25,JPY,10,10.07
2006-07-25,KGS,1,2.95
2006-07-25,NOK,1,18.64
2006-07-25,RUB,1,4.36
2006-07-25,TRY,1,75.59
2006-07-25,USD,1,117.51
2006-07-25,UZS,1,0.1
2006-07-25,ZAR,1,16.64
2006-07-26,AUD,1,89.14
2006-07-26,BYN,1,0.06
2006-07-26,CAD,1,103.46
2006-07-26,CHF,1,94.78
2006-07-26,CNY,1,14.78
2006-07-26,EUR,1,149.14
2006-07-26,GBP,1,218.34
2006-07-26,JPY,10,10.11
2006-07-26,KGS,1,2.96
2006-07-26,NOK,1,18.78
2006-07-26,RUB,1,4.38
2006-07-26,TRY,1,76.69
2006-07-26,USD,1,118.02
2006-07-26,UZS,1,0.1
2006-07-26,ZAR,1,16.88
2006-07-27,AUD,1,89.57
2006-07-27,BYN,1,0.06
2006-07-27,CAD,1,103.81
2006-07-27,CHF,1,94.45
2006-07-27,CNY,1,14.79
2006-07-27,EUR,1,148.75
2006-07-27,GBP,1,217.42
2006-07-27,JPY,10,10.11
2006-07-27,KGS,1,2.96
2006-07-27,NOK,1,18.74
2006-07-27,RUB,1,4.38
2006-07-27,TRY,1,77.62
2006-07-27,USD,1,118.14
2006-07-27,UZS,1,0.1
2006-07-27,ZAR,1,16.86
2006-07-28,AUD,1,90.37
2006-07-28,BYN,1,0.06
2006-07-28,CAD,1,104.41
2006-07-28,CHF,1,95.66
2006-07-28,CNY,1,14.84
2006-07-28,EUR,1,150.69
2006-07-28,GBP,1,220.28
2006-07-28,JPY,10,10.23
2006-07-28,KGS,1,2.97
2006-07-28,NOK,1,19.01
2006-07-28,RUB,1,4.41
2006-07-28,TRY,1,78.69
2006-07-28,USD,1,118.31
2006-07-28,UZS,1,0.1
2006-07-28,ZAR,1,17.2
2006-07-29,AUD,1,90.12
2006-07-29,BYN,1,0.06
2006-07-29,CAD,1,104.22
2006-07-29,CHF,1,95.53
2006-07-29,CNY,1,14.85
2006-07-29,EUR,1,150.2
2006-07-29,GBP,1,220.06
2006-07-29,JPY,10,10.26
2006-07-29,KGS,1,2.97
2006-07-29,NOK,1,19.06
2006-07-29,RUB,1,4.41
2006-07-29,TRY,1,78.9
2006-07-29,USD,1,118.41
2006-07-29,UZS,1,0.1
2006-07-29,ZAR,1,17.15
2006-07-30,AUD,1,90.12
2006-07-30,BYN,1,0.06
2006-07-30,CAD,1,104.22
2006-07-30,CHF,1,95.53
2006-07-30,CNY,1,14.85
2006-07-30,EUR,1,150.2
2006-07-30,GBP,1,220.06
2006-07-30,JPY,10,10.26
2006-07-30,KGS,1,2.97
2006-07-30,NOK,1,19.06
2006-07-30,RUB,1,4.41
2006-07-30,TRY,1,78.9
2006-07-30,USD,1,118.41
2006-07-30,UZS,1,0.1
2006-07-30,ZAR,1,17.15
2006-07-31,AUD,1,90.12
2006-07-31,BYN,1,0.06
2006-07-31,CAD,1,104.22
2006-07-31,CHF,1,95.53
2006-07-31,CNY,1,14.85
2006-07-31,EUR,1,150.2
2006-07-31,GBP,1,220.06
2006-07-31,JPY,10,10.26
2006-07-31,KGS,1,2.97
2006-07-31,NOK,1,19.06
2006-07-31,RUB,1,4.41
2006-07-31,TRY,1,78.9
2006-07-31,USD,1,118.41
2006-07-31,UZS,1,0.1
2006-07-31,ZAR,1,17.15
2006-08-01,AUD,1,90.75
2006-08-01,BYN,1,0.06
2006-08-01,CAD,1,105.08
2006-08-01,CHF,1,96.08
2006-08-01,CNY,1,14.86
2006-08-01,EUR,1,151.01
2006-08-01,GBP,1,220.94
2006-08-01,JPY,10,10.36
2006-08-01,KGS,1,2.97
2006-08-01,NOK,1,19.21
2006-08-01,RUB,1,4.42
2006-08-01,TRY,1,79.74
2006-08-01,USD,1,118.41
2006-08-01,UZS,1,0.1
2006-08-01,ZAR,1,17.27
2006-08-02,AUD,1,90.46
2006-08-02,BYN,1,0.06
2006-08-02,CAD,1,104.89
2006-08-02,CHF,1,96.18
2006-08-02,CNY,1,14.89
2006-08-02,EUR,1,151.2
2006-08-02,GBP,1,221.52
2006-08-02,JPY,10,10.34
2006-08-02,KGS,1,2.98
2006-08-02,NOK,1,19.22
2006-08-02,RUB,1,4.42
2006-08-02,TRY,1,79.09
2006-08-02,USD,1,118.68
2006-08-02,UZS,1,0.1
2006-08-02,ZAR,1,17.05
2006-08-03,AUD,1,91.0
2006-08-03,BYN,1,0.06
2006-08-03,CAD,1,105.46
2006-08-03,CHF,1,96.92
2006-08-03,CNY,1,14.94
2006-08-03,EUR,1,152.41
2006-08-03,GBP,1,223.26
2006-08-03,JPY,10,10.39
2006-08-03,KGS,1,2.99
2006-08-03,NOK,1,19.35
2006-08-03,RUB,1,4.45
2006-08-03,TRY,1,79.07
2006-08-03,USD,1,119.08
2006-08-03,UZS,1,0.1
2006-08-03,ZAR,1,17.26
2006-08-04,AUD,1,90.81
2006-08-04,BYN,1,0.06
2006-08-04,CAD,1,106.19
2006-08-04,CHF,1,96.83
2006-08-04,CNY,1,14.98
2006-08-04,EUR,1,152.43
2006-08-04,GBP,1,223.56
2006-08-04,JPY,10,10.39
2006-08-04,KGS,1,3.0
2006-08-04,NOK,1,19.37
2006-08-04,RUB,1,4.46
2006-08-04,TRY,1,80.19
2006-08-04,USD,1,119.44
2006-08-04,UZS,1,0.1
2006-08-04,ZAR,1,17.32
2006-08-05,AUD,1,91.29
2006-08-05,BYN,1,0.06
2006-08-05,CAD,1,106.84
2006-08-05,CHF,1,97.54
2006-08-05,CNY,1,15.09
2006-08-05,EUR,1,153.82
2006-08-05,GBP,1,227.61
2006-08-05,JPY,10,10.43
2006-08-05,KGS,1,3.02
2006-08-05,NOK,1,19.54
2006-08-05,RUB,1,4.5
2006-08-05,TRY,1,81.05
2006-08-05,USD,1,120.36
2006-08-05,UZS,1,0.1
2006-08-05,ZAR,1,17.51
2006-08-06,AUD,1,91.29
2006-08-06,BYN,1,0.06
2006-08-06,CAD,1,106.84
2006-08-06,CHF,1,97.54
2006-08-06,CNY,1,15.09
2006-08-06,EUR,1,153.82
2006-08-06,GBP,1,227.61
2006-08-06,JPY,10,10.43
2006-08-06,KGS,1,3.02
2006-08-06,NOK,1,19.54
2006-08-06,RUB,1,4.5
2006-08-06,TRY,1,81.05
2006-08-06,USD,1,120.36
2006-08-06,UZS,1,0.1
2006-08-06,ZAR,1,17.51
2006-08-07,AUD,1,91.29
2006-08-07,BYN,1,0.06
2006-08-07,CAD,1,106.84
2006-08-07,CHF,1,97.54
2006-08-07,CNY,1,15.09
2006-08-07,EUR,1,153.82
2006-08-07,GBP,1,227.61
2006-08-07,JPY,10,10.43
2006-08-07,KGS,1,3.02
2006-08-07,NOK,1,19.54
2006-08-07,RUB,1,4.5
2006-08-07,TRY,1,81.05
2006-08-07,USD,1,120.36
2006-08-07,UZS,1,0.1
2006-08-07,ZAR,1,17.51
2006-08-08,AUD,1,92.8
2006-08-08,BYN,1,0.06
2006-08-08,CAD,1,108.08
2006-08-08,CHF,1,99.52
2006-08-08,CNY,1,15.25
2006-08-08,EUR,1,156.47
2006-08-08,GBP,1,231.91
2006-08-08,JPY,10,10.6
2006-08-08,KGS,1,3.06
2006-08-08,NOK,1,19.85
2006-08-08,RUB,1,4.55
2006-08-08,TRY,1,83.03
2006-08-08,USD,1,121.55
2006-08-08,UZS,1,0.1
2006-08-08,ZAR,1,17.94
2006-08-09,AUD,1,92.92
2006-08-09,BYN,1,0.06
2006-08-09,CAD,1,109.08
2006-08-09,CHF,1,99.89
2006-08-09,CNY,1,15.35
2006-08-09,EUR,1,157.09
2006-08-09,GBP,1,233.17
2006-08-09,JPY,10,10.63
2006-08-09,KGS,1,3.08
2006-08-09,NOK,1,19.86
2006-08-09,RUB,1,4.58
2006-08-09,TRY,1,83.74
2006-08-09,USD,1,122.35
2006-08-09,UZS,1,0.1
2006-08-09,ZAR,1,18.07
2006-08-10,AUD,1,93.49
2006-08-10,BYN,1,0.06
2006-08-10,CAD,1,109.5
2006-08-10,CHF,1,100.16
2006-08-10,CNY,1,15.36
2006-08-10,EUR,1,157.66
2006-08-10,GBP,1,233.89
2006-08-10,JPY,10,10.65
2006-08-10,KGS,1,3.11
2006-08-10,NOK,1,19.9
2006-08-10,RUB,1,4.59
2006-08-10,TRY,1,84.41
2006-08-10,USD,1,122.56
2006-08-10,UZS,1,0.1
2006-08-10,ZAR,1,18.09
2006-08-11,AUD,1,94.28
2006-08-11,BYN,1,0.06
2006-08-11,CAD,1,109.43
2006-08-11,CHF,1,100.12
2006-08-11,CNY,1,15.38
2006-08-11,EUR,1,157.61
2006-08-11,GBP,1,233.29
2006-08-11,JPY,10,10.67
2006-08-11,KGS,1,3.11
2006-08-11,NOK,1,19.86
2006-08-11,RUB,1,4.59
2006-08-11,TRY,1,84.57
2006-08-11,USD,1,122.54
2006-08-11,UZS,1,0.1
2006-08-11,ZAR,1,18.13
2006-08-12,AUD,1,94.06
2006-08-12,BYN,1,0.06
2006-08-12,CAD,1,108.86
2006-08-12,CHF,1,99.28
2006-08-12,CNY,1,15.37
2006-08-12,EUR,1,156.73
2006-08-12,GBP,1,232.58
2006-08-12,JPY,10,10.58
2006-08-12,KGS,1,3.11
2006-08-12,NOK,1,19.72
2006-08-12,RUB,1,4.58
2006-08-12,TRY,1,84.83
2006-08-12,USD,1,122.58
2006-08-12,UZS,1,0.1
2006-08-12,ZAR,1,18.1
2006-08-13,AUD,1,94.06
2006-08-13,BYN,1,0.06
2006-08-13,CAD,1,108.86
2006-08-13,CHF,1,99.28
2006-08-13,CNY,1,15.37
2006-08-13,EUR,1,156.73
2006-08-13,GBP,1,232.58
2006-08-13,JPY,10,10.58
2006-08-13,KGS,1,3.11
2006-08-13,NOK,1,19.72
2006-08-13,RUB,1,4.58
2006-08-13,TRY,1,84.83
2006-08-13,USD,1,122.58
2006-08-13,UZS,1,0.1
2006-08-13,ZAR,1,18.1
2006-08-14,AUD,1,94.06
2006-08-14,BYN,1,0.06
2006-08-14,CAD,1,108.86
2006-08-14,CHF,1,99.28
2006-08-14,CNY,1,15.37
2006-08-14,EUR,1,156.73
2006-08-14,GBP,1,232.58
2006-08-14,JPY,10,10.58
2006-08-14,KGS,1,3.11
2006-08-14,NOK,1,19.72
2006-08-14,RUB,1,4.58
2006-08-14,TRY,1,84.83
2006-08-14,USD,1,122.58
2006-08-14,UZS,1,0.1
2006-08-14,ZAR,1,18.1
2006-08-15,AUD,1,93.91
2006-08-15,BYN,1,0.06
2006-08-15,CAD,1,108.85
2006-08-15,CHF,1,98.78
2006-08-15,CNY,1,15.36
2006-08-15,EUR,1,156.13
2006-08-15,GBP,1,231.36
2006-08-15,JPY,10,10.52
2006-08-15,KGS,1,3.11
2006-08-15,NOK,1,19.55
2006-08-15,RUB,1,4.57
2006-08-15,TRY,1,84.13
2006-08-15,USD,1,122.58
2006-08-15,UZS,1,0.1
2006-08-15,ZAR,1,18.05
2006-08-16,AUD,1,93.31
2006-08-16,BYN,1,0.06
2006-08-16,CAD,1,108.51
2006-08-16,CHF,1,98.7
2006-08-16,CNY,1,15.35
2006-08-16,EUR,1,156.05
2006-08-16,GBP,1,231.46
2006-08-16,JPY,10,10.53
2006-08-16,KGS,1,3.11
2006-08-16,NOK,1,19.43
2006-08-16,RUB,1,4.57
2006-08-16,TRY,1,83.39
2006-08-16,USD,1,122.66
2006-08-16,UZS,1,0.1
2006-08-16,ZAR,1,17.84
2006-08-17,AUD,1,94.3
2006-08-17,BYN,1,0.06
2006-08-17,CAD,1,109.87
2006-08-17,CHF,1,99.94
2006-08-17,CNY,1,15.45
2006-08-17,EUR,1,157.8
2006-08-17,GBP,1,233.26
2006-08-17,JPY,10,10.63
2006-08-17,KGS,1,3.12
2006-08-17,NOK,1,19.74
2006-08-17,RUB,1,4.61
2006-08-17,TRY,1,85.05
2006-08-17,USD,1,123.37
2006-08-17,UZS,1,0.1
2006-08-17,ZAR,1,17.96
2006-08-18,AUD,1,95.0
2006-08-18,BYN,1,0.06
2006-08-18,CAD,1,110.8
2006-08-18,CHF,1,101.09
2006-08-18,CNY,1,15.52
2006-08-18,EUR,1,159.42
2006-08-18,GBP,1,234.96
2006-08-18,JPY,10,10.74
2006-08-18,KGS,1,3.14
2006-08-18,NOK,1,19.71
2006-08-18,RUB,1,4.64
2006-08-18,TRY,1,86.11
2006-08-18,USD,1,123.84
2006-08-18,UZS,1,0.1
2006-08-18,ZAR,1,18.28
2006-08-19,AUD,1,94.22
2006-08-19,BYN,1,0.06
2006-08-19,CAD,1,110.47
2006-08-19,CHF,1,100.64
2006-08-19,CNY,1,15.54
2006-08-19,EUR,1,159.0
2006-08-19,GBP,1,233.42
2006-08-19,JPY,10,10.69
2006-08-19,KGS,1,3.14
2006-08-19,NOK,1,19.65
2006-08-19,RUB,1,4.64
2006-08-19,TRY,1,86.06
2006-08-19,USD,1,123.89
2006-08-19,UZS,1,0.1
2006-08-19,ZAR,1,18.08
2006-08-20,AUD,1,94.22
2006-08-20,BYN,1,0.06
2006-08-20,CAD,1,110.47
2006-08-20,CHF,1,100.64
2006-08-20,CNY,1,15.54
2006-08-20,EUR,1,159.0
2006-08-20,GBP,1,233.42
2006-08-20,JPY,10,10.69
2006-08-20,KGS,1,3.14
2006-08-20,NOK,1,19.65
2006-08-20,RUB,1,4.64
2006-08-20,TRY,1,86.06
2006-08-20,USD,1,123.89
2006-08-20,UZS,1,0.1
2006-08-20,ZAR,1,18.08
2006-08-21,AUD,1,94.22
2006-08-21,BYN,1,0.06
2006-08-21,CAD,1,110.47
