date,code,name_ru,quant,value,change
2026-01-23,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.49,-0.11
2026-01-23,THB,ТАЙСКИЙ БАТ,1,16.14,-0.16
2026-01-23,TRY,ТУРЕЦКАЯ ЛИРА,1,11.68,-0.02
2026-01-23,UZS,УЗБЕКСКИХ СУМОВ,100,4.17,-0.03
2026-01-23,UAH,УКРАИНСКАЯ ГРИВНА,1,11.69,-0.05
2026-01-23,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,679.98,+0.70
2026-01-23,CZK,ЧЕШСКАЯ КРОНА,1,24.32,-0.06
2026-01-23,SEK,ШВЕДСКАЯ КРОНА,1,55.81,+0.28
2026-01-23,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,637.64,-1.97
2026-01-23,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.24,+0.23
2026-01-23,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.43,-0.08
2026-01-23,JPY,ЯПОНСКАЯ ЙЕНА,1,3.19,-0.02
2026-01-24,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,344.54,+0.56
2026-01-24,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.96,-1.39
2026-01-24,AMD,АРМЯНСКИЙ ДРАМ,10,13.42,-0.07
2026-01-24,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,178.2,-1.14
2026-01-24,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,95.25,+0.18
2026-01-24,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.45,+0.02
2026-01-24,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.56,-0.30
2026-01-24,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.95,-0.88
2026-01-24,DKK,ДАТСКАЯ КРОНА,1,79.09,-0.11
2026-01-24,AED,ДИРХАМ ОАЭ,1,137.05,-0.64
2026-01-24,USD,ДОЛЛАР США,1,503.35,-2.36
2026-01-24,EUR,ЕВРО,1,590.63,-0.80
2026-01-24,INR,ИНДИЙСКАЯ РУПИЯ,1,5.48,-0.04
2026-01-24,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-24,CAD,КАНАДСКИЙ ДОЛЛАР,1,365.25,-0.62
2026-01-24,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.28,-0.23
2026-01-24,KWD,КУВЕЙТСКИЙ ДИНАР,1,1647.09,-7.72
2026-01-24,KGS,КЫРГЫЗСКИЙ СОМ,1,5.76,-0.02
2026-01-24,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,125.74,+0.50
2026-01-24,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.84,-0.11
2026-01-24,MDL,МОЛДАВСКИЙ ЛЕЙ,1,29.78,-0.14
2026-01-24,NOK,НОРВЕЖСКАЯ КРОНА,1,51.06,-0.03
2026-01-24,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,140.43,-0.02
2026-01-24,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,134.23,-0.63
2026-01-24,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.62,-0.03
2026-01-24,XDR,СДР,1,687.81,-3.77
2026-01-24,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,393.49,-0.55
2026-01-24,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.12,-0.37
2026-01-24,THB,ТАЙСКИЙ БАТ,1,16.14,0.00
2026-01-24,TRY,ТУРЕЦКАЯ ЛИРА,1,11.65,-0.03
2026-01-24,UZS,УЗБЕКСКИХ СУМОВ,100,4.15,-0.02
2026-01-24,UAH,УКРАИНСКАЯ ГРИВНА,1,11.66,-0.03
2026-01-24,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,680.78,+0.80
2026-01-24,CZK,ЧЕШСКАЯ КРОНА,1,24.37,+0.05
2026-01-24,SEK,ШВЕДСКАЯ КРОНА,1,55.75,-0.06
2026-01-24,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,636.91,-0.73
2026-01-24,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.15,-0.09
2026-01-24,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.31,-0.12
2026-01-24,JPY,ЯПОНСКАЯ ЙЕНА,1,3.18,-0.01
2026-01-25,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,344.54,0.00
2026-01-25,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.96,0.00
2026-01-25,AMD,АРМЯНСКИЙ ДРАМ,10,13.42,0.00
2026-01-25,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,178.2,0.00
2026-01-25,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,95.25,0.00
2026-01-25,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.45,0.00
2026-01-25,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.56,0.00
2026-01-25,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.95,0.00
2026-01-25,DKK,ДАТСКАЯ КРОНА,1,79.09,0.00
2026-01-25,AED,ДИРХАМ ОАЭ,1,137.05,0.00
2026-01-25,USD,ДОЛЛАР США,1,503.35,0.00
2026-01-25,EUR,ЕВРО,1,590.63,0.00
2026-01-25,INR,ИНДИЙСКАЯ РУПИЯ,1,5.48,0.00
2026-01-25,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-25,CAD,КАНАДСКИЙ ДОЛЛАР,1,365.25,0.00
2026-01-25,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.28,0.00
2026-01-25,KWD,КУВЕЙТСКИЙ ДИНАР,1,1647.09,0.00
2026-01-25,KGS,КЫРГЫЗСКИЙ СОМ,1,5.76,0.00
2026-01-25,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,125.74,0.00
2026-01-25,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.84,0.00
2026-01-25,MDL,МОЛДАВСКИЙ ЛЕЙ,1,29.78,0.00
2026-01-25,NOK,НОРВЕЖСКАЯ КРОНА,1,51.06,0.00
2026-01-25,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,140.43,0.00
2026-01-25,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,134.23,0.00
2026-01-25,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.62,0.00
2026-01-25,XDR,СДР,1,687.81,0.00
2026-01-25,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,393.49,0.00
2026-01-25,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.12,0.00
2026-01-25,THB,ТАЙСКИЙ БАТ,1,16.14,0.00
2026-01-25,TRY,ТУРЕЦКАЯ ЛИРА,1,11.65,0.00
2026-01-25,UZS,УЗБЕКСКИХ СУМОВ,100,4.15,0.00
2026-01-25,UAH,УКРАИНСКАЯ ГРИВНА,1,11.66,0.00
2026-01-25,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,680.78,0.00
2026-01-25,CZK,ЧЕШСКАЯ КРОНА,1,24.37,0.00
2026-01-25,SEK,ШВЕДСКАЯ КРОНА,1,55.75,0.00
2026-01-25,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,636.91,0.00
2026-01-25,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.15,0.00
2026-01-25,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.31,0.00
2026-01-25,JPY,ЯПОНСКАЯ ЙЕНА,1,3.18,0.00
2026-01-26,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,344.54,0.00
2026-01-26,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.96,0.00
2026-01-26,AMD,АРМЯНСКИЙ ДРАМ,10,13.42,0.00
2026-01-26,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,178.2,0.00
2026-01-26,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,95.25,0.00
2026-01-26,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.45,0.00
2026-01-26,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.56,0.00
2026-01-26,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.95,0.00
2026-01-26,DKK,ДАТСКАЯ КРОНА,1,79.09,0.00
2026-01-26,AED,ДИРХАМ ОАЭ,1,137.05,0.00
2026-01-26,USD,ДОЛЛАР США,1,503.35,0.00
2026-01-26,EUR,ЕВРО,1,590.63,0.00
2026-01-26,INR,ИНДИЙСКАЯ РУПИЯ,1,5.48,0.00
2026-01-26,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-26,CAD,КАНАДСКИЙ ДОЛЛАР,1,365.25,0.00
2026-01-26,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.28,0.00
2026-01-26,KWD,КУВЕЙТСКИЙ ДИНАР,1,1647.09,0.00
2026-01-26,KGS,КЫРГЫЗСКИЙ СОМ,1,5.76,0.00
2026-01-26,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,125.74,0.00
2026-01-26,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.84,0.00
2026-01-26,MDL,МОЛДАВСКИЙ ЛЕЙ,1,29.78,0.00
2026-01-26,NOK,НОРВЕЖСКАЯ КРОНА,1,51.06,0.00
2026-01-26,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,140.43,0.00
2026-01-26,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,134.23,0.00
2026-01-26,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.62,0.00
2026-01-26,XDR,СДР,1,687.81,0.00
2026-01-26,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,393.49,0.00
2026-01-26,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.12,0.00
2026-01-26,THB,ТАЙСКИЙ БАТ,1,16.14,0.00
2026-01-26,TRY,ТУРЕЦКАЯ ЛИРА,1,11.65,0.00
2026-01-26,UZS,УЗБЕКСКИХ СУМОВ,100,4.15,0.00
2026-01-26,UAH,УКРАИНСКАЯ ГРИВНА,1,11.66,0.00
2026-01-26,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,680.78,0.00
2026-01-26,CZK,ЧЕШСКАЯ КРОНА,1,24.37,0.00
2026-01-26,SEK,ШВЕДСКАЯ КРОНА,1,55.75,0.00
2026-01-26,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,636.91,0.00
2026-01-26,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.15,0.00
2026-01-26,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.31,0.00
2026-01-26,JPY,ЯПОНСКАЯ ЙЕНА,1,3.18,0.00
2026-01-27,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,347.24,+2.70
2026-01-27,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.04,-0.92
2026-01-27,AMD,АРМЯНСКИЙ ДРАМ,10,13.35,-0.07
2026-01-27,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,176.58,-1.62
2026-01-27,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,94.87,-0.38
2026-01-27,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.6,+0.15
2026-01-27,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.36,-0.20
2026-01-27,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.43,-0.52
2026-01-27,DKK,ДАТСКАЯ КРОНА,1,79.7,+0.61
2026-01-27,AED,ДИРХАМ ОАЭ,1,136.62,-0.43
2026-01-27,USD,ДОЛЛАР США,1,501.79,-1.56
2026-01-27,EUR,ЕВРО,1,595.07,+4.44
2026-01-27,INR,ИНДИЙСКАЯ РУПИЯ,1,5.48,0.00
2026-01-27,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-27,CAD,КАНАДСКИЙ ДОЛЛАР,1,366.86,+1.61
2026-01-27,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.16,-0.12
2026-01-27,KWD,КУВЕЙТСКИЙ ДИНАР,1,1645.21,-1.88
2026-01-27,KGS,КЫРГЫЗСКИЙ СОМ,1,5.74,-0.02
2026-01-27,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,126.62,+0.88
2026-01-27,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.9,+0.06
2026-01-27,MDL,МОЛДАВСКИЙ ЛЕЙ,1,30.07,+0.29
2026-01-27,NOK,НОРВЕЖСКАЯ КРОНА,1,51.36,+0.30
2026-01-27,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,141.48,+1.05
2026-01-27,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,133.82,-0.41
2026-01-27,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.56,-0.06
2026-01-27,XDR,СДР,1,685.68,-2.13
2026-01-27,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,395.73,+2.24
2026-01-27,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.01,-0.11
2026-01-27,THB,ТАЙСКИЙ БАТ,1,16.16,+0.02
2026-01-27,TRY,ТУРЕЦКАЯ ЛИРА,1,11.57,-0.08
2026-01-27,UZS,УЗБЕКСКИХ СУМОВ,100,4.15,0.00
2026-01-27,UAH,УКРАИНСКАЯ ГРИВНА,1,11.64,-0.02
2026-01-27,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,685.85,+5.07
2026-01-27,CZK,ЧЕШСКАЯ КРОНА,1,24.55,+0.18
2026-01-27,SEK,ШВЕДСКАЯ КРОНА,1,56.09,+0.34
2026-01-27,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,646.05,+9.14
2026-01-27,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.34,+0.19
2026-01-27,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.86,+0.55
2026-01-27,JPY,ЯПОНСКАЯ ЙЕНА,1,3.27,+0.09
2026-01-28,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,347.82,+0.58
2026-01-28,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.32,+0.28
2026-01-28,AMD,АРМЯНСКИЙ ДРАМ,10,13.29,-0.06
2026-01-28,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,176.75,+0.17
2026-01-28,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,95.11,+0.24
2026-01-28,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.64,+0.04
2026-01-28,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.39,+0.03
2026-01-28,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.68,+0.25
2026-01-28,DKK,ДАТСКАЯ КРОНА,1,79.97,+0.27
2026-01-28,AED,ДИРХАМ ОАЭ,1,136.78,+0.16
2026-01-28,USD,ДОЛЛАР США,1,502.27,+0.48
2026-01-28,EUR,ЕВРО,1,597.15,+2.08
2026-01-28,INR,ИНДИЙСКАЯ РУПИЯ,1,5.48,0.00
2026-01-28,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-28,CAD,КАНАДСКИЙ ДОЛЛАР,1,366.46,-0.40
2026-01-28,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.22,+0.06
2026-01-28,KWD,КУВЕЙТСКИЙ ДИНАР,1,1646.79,+1.58
2026-01-28,KGS,КЫРГЫЗСКИЙ СОМ,1,5.74,0.00
2026-01-28,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,127.16,+0.54
2026-01-28,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.99,+0.09
2026-01-28,MDL,МОЛДАВСКИЙ ЛЕЙ,1,29.99,-0.08
2026-01-28,NOK,НОРВЕЖСКАЯ КРОНА,1,51.51,+0.15
2026-01-28,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,142.07,+0.59
2026-01-28,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,133.95,+0.13
2026-01-28,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.57,+0.01
2026-01-28,XDR,СДР,1,686.34,+0.66
2026-01-28,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,396.64,+0.91
2026-01-28,TJS,ТАДЖИКСКИЙ СОМОНИ,1,53.89,-0.12
2026-01-28,THB,ТАЙСКИЙ БАТ,1,16.2,+0.04
2026-01-28,TRY,ТУРЕЦКАЯ ЛИРА,1,11.57,0.00
2026-01-28,UZS,УЗБЕКСКИХ СУМОВ,100,4.15,0.00
2026-01-28,UAH,УКРАИНСКАЯ ГРИВНА,1,11.69,+0.05
2026-01-28,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,688.21,+2.36
2026-01-28,CZK,ЧЕШСКАЯ КРОНА,1,24.65,+0.10
2026-01-28,SEK,ШВЕДСКАЯ КРОНА,1,56.31,+0.22
2026-01-28,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,648.09,+2.04
2026-01-28,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.34,0.00
2026-01-28,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.8,-0.06
2026-01-28,JPY,ЯПОНСКАЯ ЙЕНА,1,3.27,0.00
2026-01-29,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,352.83,+5.01
2026-01-29,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,297.29,+0.97
2026-01-29,AMD,АРМЯНСКИЙ ДРАМ,10,13.34,+0.05
2026-01-29,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,177.64,+0.89
2026-01-29,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,97.19,+2.08
2026-01-29,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.86,+0.22
2026-01-29,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.59,+0.20
2026-01-29,GEL,ГРУЗИНСКИЙ ЛАРИ,1,189.29,+0.61
2026-01-29,DKK,ДАТСКАЯ КРОНА,1,80.81,+0.84
2026-01-29,AED,ДИРХАМ ОАЭ,1,137.2,+0.42
2026-01-29,USD,ДОЛЛАР США,1,503.9,+1.63
2026-01-29,EUR,ЕВРО,1,603.32,+6.17
2026-01-29,INR,ИНДИЙСКАЯ РУПИЯ,1,5.49,+0.01
2026-01-29,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-29,CAD,КАНАДСКИЙ ДОЛЛАР,1,371.31,+4.85
2026-01-29,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.54,+0.32
2026-01-29,KWD,КУВЕЙТСКИЙ ДИНАР,1,1653.76,+6.97
2026-01-29,KGS,КЫРГЫЗСКИЙ СОМ,1,5.76,+0.02
2026-01-29,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,128.71,+1.55
2026-01-29,MXN,МЕКСИКАНСКИЙ ПЕСО,1,29.33,+0.34
2026-01-29,MDL,МОЛДАВСКИЙ ЛЕЙ,1,30.28,+0.29
2026-01-29,NOK,НОРВЕЖСКАЯ КРОНА,1,52.36,+0.85
2026-01-29,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,143.52,+1.45
2026-01-29,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,134.36,+0.41
2026-01-29,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.61,+0.04
2026-01-29,XDR,СДР,1,695.05,+8.71
2026-01-29,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,399.48,+2.84
2026-01-29,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.07,+0.18
2026-01-29,THB,ТАЙСКИЙ БАТ,1,16.2,0.00
2026-01-29,TRY,ТУРЕЦКАЯ ЛИРА,1,11.61,+0.04
2026-01-29,UZS,УЗБЕКСКИХ СУМОВ,100,4.17,+0.02
2026-01-29,UAH,УКРАИНСКАЯ ГРИВНА,1,11.78,+0.09
2026-01-29,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,693.92,+5.71
2026-01-29,CZK,ЧЕШСКАЯ КРОНА,1,24.82,+0.17
2026-01-29,SEK,ШВЕДСКАЯ КРОНА,1,57.06,+0.75
2026-01-29,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,656.12,+8.03
2026-01-29,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.72,+0.38
2026-01-29,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.25,+0.45
2026-01-29,JPY,ЯПОНСКАЯ ЙЕНА,1,3.3,+0.03
2026-01-30,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,353.78,+0.95
2026-01-30,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,296.86,-0.43
2026-01-30,AMD,АРМЯНСКИЙ ДРАМ,10,13.32,-0.02
2026-01-30,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,178.16,+0.52
2026-01-30,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,96.77,-0.42
2026-01-30,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.75,-0.11
2026-01-30,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.47,-0.12
2026-01-30,GEL,ГРУЗИНСКИЙ ЛАРИ,1,189.09,-0.20
2026-01-30,DKK,ДАТСКАЯ КРОНА,1,80.48,-0.33
2026-01-30,AED,ДИРХАМ ОАЭ,1,137,-0.20
2026-01-30,USD,ДОЛЛАР США,1,503.17,-0.73
2026-01-30,EUR,ЕВРО,1,600.89,-2.43
2026-01-30,INR,ИНДИЙСКАЯ РУПИЯ,1,5.47,-0.02
2026-01-30,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-30,CAD,КАНАДСКИЙ ДОЛЛАР,1,371.1,-0.21
2026-01-30,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.45,-0.09
2026-01-30,KWD,КУВЕЙТСКИЙ ДИНАР,1,1651.36,-2.40
2026-01-30,KGS,КЫРГЫЗСКИЙ СОМ,1,5.75,-0.01
2026-01-30,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,128.2,-0.51
2026-01-30,MXN,МЕКСИКАНСКИЙ ПЕСО,1,29.31,-0.02
2026-01-30,MDL,МОЛДАВСКИЙ ЛЕЙ,1,30.24,-0.04
2026-01-30,NOK,НОРВЕЖСКАЯ КРОНА,1,52.54,+0.18
2026-01-30,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,142.82,-0.70
2026-01-30,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,134.16,-0.20
2026-01-30,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.63,+0.02
2026-01-30,XDR,СДР,1,696.07,+1.02
2026-01-30,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,397.76,-1.72
2026-01-30,TJS,ТАДЖИКСКИЙ СОМОНИ,1,54.1,+0.03
2026-01-30,THB,ТАЙСКИЙ БАТ,1,16.1,-0.10
2026-01-30,TRY,ТУРЕЦКАЯ ЛИРА,1,11.59,-0.02
2026-01-30,UZS,УЗБЕКСКИХ СУМОВ,100,4.14,-0.03
2026-01-30,UAH,УКРАИНСКАЯ ГРИВНА,1,11.76,-0.02
2026-01-30,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,693.47,-0.45
2026-01-30,CZK,ЧЕШСКАЯ КРОНА,1,24.71,-0.11
2026-01-30,SEK,ШВЕДСКАЯ КРОНА,1,56.81,-0.25
2026-01-30,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,654.91,-1.21
2026-01-30,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.9,+0.18
2026-01-30,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.04,-0.21
2026-01-30,JPY,ЯПОНСКАЯ ЙЕНА,1,3.28,-0.02
2026-01-31,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,350.46,-3.32
2026-01-31,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,295.59,-1.27
2026-01-31,AMD,АРМЯНСКИЙ ДРАМ,10,13.25,-0.07
2026-01-31,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,176.86,-1.30
2026-01-31,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,96.48,-0.29
2026-01-31,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,15.66,-0.09
2026-01-31,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,64.17,-0.30
2026-01-31,GEL,ГРУЗИНСКИЙ ЛАРИ,1,188.35,-0.74
2026-01-31,DKK,ДАТСКАЯ КРОНА,1,79.99,-0.49
2026-01-31,AED,ДИРХАМ ОАЭ,1,136.44,-0.56
2026-01-31,USD,ДОЛЛАР США,1,501.02,-2.15
2026-01-31,EUR,ЕВРО,1,597.27,-3.62
2026-01-31,INR,ИНДИЙСКАЯ РУПИЯ,1,5.45,-0.02
2026-01-31,IRR,ИРАНСКИЙ РИАЛ,1000,0.5,0.00
2026-01-31,CAD,КАНАДСКИЙ ДОЛЛАР,1,370.17,-0.93
2026-01-31,CNY,КИТАЙСКИЙ ЮАНЬ,1,72.08,-0.37
2026-01-31,KWD,КУВЕЙТСКИЙ ДИНАР,1,1644.31,-7.05
2026-01-31,KGS,КЫРГЫЗСКИЙ СОМ,1,5.73,-0.02
2026-01-31,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,127.19,-1.01
2026-01-31,MXN,МЕКСИКАНСКИЙ ПЕСО,1,28.95,-0.36
2026-01-31,MDL,МОЛДАВСКИЙ ЛЕЙ,1,30.04,-0.20
2026-01-31,NOK,НОРВЕЖСКАЯ КРОНА,1,52.22,-0.32
2026-01-31,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,141.79,-1.03
2026-01-31,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,133.59,-0.57
2026-01-31,RUB,РОССИЙСКИЙ РУБЛЬ,1,6.59,-0.04
2026-01-31,XDR,СДР,1,692.52,-3.55
2026-01-31,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,395.25,-2.51
2026-01-31,TJS,ТАДЖИКСКИЙ СОМОНИ,1,53.93,-0.17
2026-01-31,THB,ТАЙСКИЙ БАТ,1,15.97,-0.13
2026-01-31,TRY,ТУРЕЦКАЯ ЛИРА,1,11.52,-0.07
2026-01-31,UZS,УЗБЕКСКИХ СУМОВ,100,4.11,-0.03
2026-01-31,UAH,УКРАИНСКАЯ ГРИВНА,1,11.69,-0.07
2026-01-31,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,688.8,-4.67
2026-01-31,CZK,ЧЕШСКАЯ КРОНА,1,24.56,-0.15
2026-01-31,SEK,ШВЕДСКАЯ КРОНА,1,56.57,-0.24
2026-01-31,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,651.78,-3.13
2026-01-31,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,31.39,-0.51
2026-01-31,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,34.74,-0.30
2026-01-31,JPY,ЯПОНСКАЯ ЙЕНА,1,3.25,-0.03
2026-02-01,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,350.46,0.00
